date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:38:19	453/453	---MCZ	200	added ('OK')	text/plain	etag:cacheable:098ffc510d20edfbc1ce2b77190f5797	https://sabujcha-demo.myshopify.com/robots.txt		(from )
17:38:20	130119/130119	---MCZ	200	added ('OK')	text/html	etag:cacheable:0e71fef27467a9f4c5bc7b1ecbee3541	https://sabujcha-demo.myshopify.com/	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/index.html	(from )
17:38:20	909/909	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Dec%202020%2012:08:22%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/files/favicon_32x32.png?v=1543294504	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/files/favicon_32x320419.png	(from https://sabujcha-demo.myshopify.com/)
17:38:22	42985/42985	---M-Z	200	added ('OK')	text/css	date:Mon,%2028%20Dec%202020%2012:08:23%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/timber.scss.css?v=9184491999596081760	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/timber.scss089a.css	(from https://sabujcha-demo.myshopify.com/)
17:38:23	127343/127343	---M-Z	200	added ('OK')	text/css	date:Sat,%2014%20Dec%202019%2019:54:53%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/bootstrap.min.css?v=1986833734021132441	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/bootstrap.minc79f.css	(from https://sabujcha-demo.myshopify.com/)
17:38:23	75599/75599	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Dec%202019%2009:20:58%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/animate.css?v=9888746204862415360	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/animate2117.css	(from https://sabujcha-demo.myshopify.com/)
17:38:24	10775/10775	---M-Z	200	added ('OK')	text/css	date:Sat,%2014%20Dec%202019%2000:03:35%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/chosen.min.css?v=16378500291142650933	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/chosen.minfb6a.css	(from https://sabujcha-demo.myshopify.com/)
17:38:25	27412/27412	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Dec%202019%2010:17:13%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/font-awesome.min.css?v=14053330696143262969	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/font-awesome.mina741.css	(from https://sabujcha-demo.myshopify.com/)
17:38:25	51239/51239	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Dec%202019%2006:57:00%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/ionicons.min.css?v=18436430612067519620	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/ionicons.minb771.css	(from https://sabujcha-demo.myshopify.com/)
17:38:26	21807/21807	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Dec%202019%2009:43:17%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/jquery-ui.css?v=8017439594278259055	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/jquery-uife68.css	(from https://sabujcha-demo.myshopify.com/)
17:38:27	2845/2845	---M-Z	200	added ('OK')	text/css	date:Sat,%2014%20Dec%202019%2006:17:06%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/meanmenu.min.css?v=3064370016492856624	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/meanmenu.min07f7.css	(from https://sabujcha-demo.myshopify.com/)
17:38:28	2936/2936	---M-Z	200	added ('OK')	text/css	date:Fri,%2013%20Dec%202019%2022:11:25%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/owl.carousel.min.css?v=10084739304461680995	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/owl.carousel.min22a5.css	(from https://sabujcha-demo.myshopify.com/)
17:38:29	1573/1573	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2018:10:25%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/slick.css?v=14689265146432510397	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/slick6c6a.css	(from https://sabujcha-demo.myshopify.com/)
17:38:29	16405/16405	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Dec%202019%2022:59:42%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/themify-icons.css?v=1782837867860931872	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/themify-icons40bc.css	(from https://sabujcha-demo.myshopify.com/)
17:38:30	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Dec%202020%2012:08:32%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/jquery.fancybox-1.3.4.css?1173	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/jquery.fancybox-1.3.40a0a.css	(from https://sabujcha-demo.myshopify.com/)
17:38:31	102918/102918	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2014:03:07%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/style.css?v=16524583298396696142	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/style271f.css	(from https://sabujcha-demo.myshopify.com/)
17:38:32	22533/22533	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2009:57:29%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/responsive.css?v=11256273084078173228	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/responsive8230.css	(from https://sabujcha-demo.myshopify.com/)
17:38:33	24931/24931	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2021:28:56%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/theme-default.css?v=4923958746705183149	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/theme-defaultcf74.css	(from https://sabujcha-demo.myshopify.com/)
17:38:33	70024/70024	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20May%202020%2009:53:06%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/theme-custom.css?v=2985222117854633542	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/theme-custom48e4.css	(from https://sabujcha-demo.myshopify.com/)
17:38:34	5391/5391	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Dec%202019%2018:41:53%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/theme-responsive.css?v=11595896044226271559	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/theme-responsive2770.css	(from https://sabujcha-demo.myshopify.com/)
17:38:35	5043/5043	---M-Z	200	added ('OK')	text/css	date:Sat,%2014%20Dec%202019%2015:23:40%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/skin-theme.css?v=2766617064036866794	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/skin-theme9a11.css	(from https://sabujcha-demo.myshopify.com/)
17:38:35	9681/9681	---M-Z	200	added ('OK')	text/css	date:Sat,%2014%20Dec%202019%2017:26:32%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/theme-color.css?v=4976285621965396176	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/theme-color67a9.css	(from https://sabujcha-demo.myshopify.com/)
17:38:36	67038/67038	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:26e1550ed730a16418b117d307caee5f	https://sabujcha-demo.myshopify.com/POST	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/POST.14.delayed	(from https://sabujcha-demo.myshopify.com/)
17:38:37	69622/69622	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2021%20Dec%202020%2018:15:14%20GMT	https://cdn.shopify.com/s/trekkie.storefront.623cda64d8c0a62a4271b36bfacfc4462da8b3a2.min.js	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/trekkie.storefront.623cda64d8c0a62a4271b36bfacfc4462da8b3a2.min.js	(from https://sabujcha-demo.myshopify.com/)
17:38:37	92981/92981	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Oct%202020%2016:07:03%20GMT	https://cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	(from https://sabujcha-demo.myshopify.com/)
17:38:39	7437/7437	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2014:01:21%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-68ba3f1321f00bf07cb78a03841621079812265e950cdccade3463749ea2705e.js	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-68ba3f1321f00bf07cb78a03841621079812265e950cdccade3463749ea2705e.js	(from https://sabujcha-demo.myshopify.com/)
17:38:39	1454/1454	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2004%20Nov%202020%2021:24:50%20GMT	https://cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.1/index.js	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.1/index.js	(from https://sabujcha-demo.myshopify.com/)
17:38:39	9372/9372	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Oct%202020%2015:31:32%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-24ff1222c9aa13bb217653c0d3ea28c40a796a280e6da29ad421eec2a6075c86.js	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-24ff1222c9aa13bb217653c0d3ea28c40a796a280e6da29ad421eec2a6075c86.js	(from https://sabujcha-demo.myshopify.com/)
17:38:39	37632/37632	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Oct%202020%2015:31:32%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	(from https://sabujcha-demo.myshopify.com/)
17:38:40	33/33	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Dec%202019%2006:54:46%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/compiled_assets/styles.css?1173	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/compiled_assets/styles0a0a.css	(from https://sabujcha-demo.myshopify.com/)
17:38:41	0/0	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20Dec%202019%2007:56:35%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/compiled_assets/scripts.js?1173	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/compiled_assets/scripts0a0a.js	(from https://sabujcha-demo.myshopify.com/)
17:38:41	8636/8636	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Dec%202019%2010:00:38%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/modernizr-3.5.0.min.js?v=12930275205328170995	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/modernizr-3.5.0.minbe56.js	(from https://sabujcha-demo.myshopify.com/)
17:38:43	97163/97163	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2013%20Dec%202019%2016:59:04%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/jquery-v1.12.4.min.js?v=14381951437655234724	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/jquery-v1.12.4.min7e10.js	(from https://sabujcha-demo.myshopify.com/)
17:38:43	18994/18994	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Dec%202019%2005:27:53%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/popper.js?v=3469533037526083960	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/popper97a2.js	(from https://sabujcha-demo.myshopify.com/)
17:38:44	50564/50564	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Dec%202019%2011:03:20%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/bootstrap.min.js?v=1688375208433119495	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/bootstrap.min9c20.js	(from https://sabujcha-demo.myshopify.com/)
17:38:45	42766/42766	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Dec%202019%2020:19:16%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/owl.carousel.min.js?v=7581371558069594612	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/owl.carousel.min29bc.js	(from https://sabujcha-demo.myshopify.com/)
17:38:46	60010/60010	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Dec%202019%2007:25:27%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/jquery.nicescroll.min.js?v=13381234405884946088	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/jquery.nicescroll.minf5d9.js	(from https://sabujcha-demo.myshopify.com/)
17:38:46	20226/20226	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Dec%202019%2007:26:38%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/jquery.magnific-popup.min.js?v=5859847381652230657	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/jquery.magnific-popup.min61ce.js	(from https://sabujcha-demo.myshopify.com/)
17:38:47	34855/34855	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2013%20Dec%202019%2014:08:58%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/isotope.pkgd.min.js?v=150839955339585319	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/isotope.pkgd.min17e2.js	(from https://sabujcha-demo.myshopify.com/)
17:38:48	5441/5441	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Dec%202019%2008:59:23%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/imagesloaded.pkgd.min.js?v=12208268496583150306	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/imagesloaded.pkgd.min9519.js	(from https://sabujcha-demo.myshopify.com/)
17:38:50	7516/7516	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2013%20May%202020%2006:53:20%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/main.js?v=2994560836396172345	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/main1e7d.js	(from https://sabujcha-demo.myshopify.com/)
17:38:51	5339/5339	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Dec%202019%2020:50:47%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/jquery.countdown.min.js?v=18362887150418176492	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/jquery.countdown.min2b8a.js	(from https://sabujcha-demo.myshopify.com/)
17:38:51	195377/195377	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2011%20Dec%202019%2011:16:31%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/plugins.js?v=8637084513311273263	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/plugins7666.js	(from https://sabujcha-demo.myshopify.com/)
17:38:51	9611/9611	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Oct%202020%2015:50:09%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/themes_support/option_selection-fe6b72c2bbdd3369ac0bfefe8648e3c889efca213baefd4cfb0dd9363563831f.js	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/shopifycloud/shopify/assets/themes_support/option_selection-fe6b72c2bbdd3369ac0bfefe8648e3c889efca213baefd4cfb0dd9363563831f.js	(from https://sabujcha-demo.myshopify.com/)
17:38:51	6063/6063	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Oct%202020%2015:50:09%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/themes_support/api.jquery-e94e010e92e659b566dbc436fdfe5242764380e00398907a14955ba301a4749f.js	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/shopifycloud/shopify/assets/themes_support/api.jquery-e94e010e92e659b566dbc436fdfe5242764380e00398907a14955ba301a4749f.js	(from https://sabujcha-demo.myshopify.com/)
17:38:52	6579/6579	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Dec%202019%2022:52:00%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/cart.api.js?v=3208147749727796221	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/cart.api3e51.js	(from https://sabujcha-demo.myshopify.com/)
17:38:53	214/214	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2013%20Dec%202019%2011:14:02%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/theme.js?v=12616976991214685070	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/t/2/assets/themed291.js	(from https://sabujcha-demo.myshopify.com/)
17:38:55	3827/3827	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Dec%202020%2012:08:56%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/files/logo_300x300.png?v=1543297160	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/files/logo_300x300420e.png	(from https://sabujcha-demo.myshopify.com/)
17:38:55	102/102	---MC-	302	error ('Found')	text/html	date:Mon,%2028%20Dec%202020%2012:08:57%20GMT	https://sabujcha-demo.myshopify.com/?preview_theme_id=38242287680	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/indexcdf1.html	(from https://sabujcha-demo.myshopify.com/)
17:38:56	48822/48822	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Dec%202020%2012:08:56%20GMT	http://cdn.shopify.com/s/files/1/0053/5665/0560/files/newsletter_440x550_crop_center.jpg?v=1544520603	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/cdn.shopify.com/s/files/1/0053/5665/0560/files/newsletter_440x550_crop_centerfd7a.jpg	(from https://sabujcha-demo.myshopify.com/)
17:38:56	102/102	---MC-	302	error ('Found')	text/html	date:Mon,%2028%20Dec%202020%2012:08:58%20GMT	https://sabujcha-demo.myshopify.com/?preview_theme_id=49288839232	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/indexce58.html	(from https://sabujcha-demo.myshopify.com/)
17:38:56	102/102	---MC-	302	error ('Found')	text/html	date:Mon,%2028%20Dec%202020%2012:08:58%20GMT	https://sabujcha-demo.myshopify.com/?preview_theme_id=73696116800	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/indexc9b4.html	(from https://sabujcha-demo.myshopify.com/)
17:38:57	78949/78949	---MCZ	200	added ('OK')	text/html	etag:cacheable:fc4835a947e1ec329c315090f1706891	https://sabujcha-demo.myshopify.com/pages/about	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/pages/about.html	(from https://sabujcha-demo.myshopify.com/)
17:38:59	102/102	---MC-	302	error ('Found')	text/html	date:Mon,%2028%20Dec%202020%2012:08:59%20GMT	https://sabujcha-demo.myshopify.com/?preview_theme_id=81783095360	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/indexdedb.html	(from https://sabujcha-demo.myshopify.com/)
17:38:59	102/102	---MC-	302	error ('Found')	text/html	date:Mon,%2028%20Dec%202020%2012:08:59%20GMT	https://sabujcha-demo.myshopify.com/?preview_theme_id=49397858368	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/indexa0a3.html	(from https://sabujcha-demo.myshopify.com/)
17:38:59	102/102	---MC-	302	error ('Found')	text/html	date:Mon,%2028%20Dec%202020%2012:08:59%20GMT	https://sabujcha-demo.myshopify.com/?preview_theme_id=80451108928	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/indexc9d2.html	(from https://sabujcha-demo.myshopify.com/)
17:38:59	102442/102442	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:08:59%20GMT	https://sabujcha-demo.myshopify.com/collections/all	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/collections/all.html	(from https://sabujcha-demo.myshopify.com/)
17:38:59	102/102	---MC-	302	error ('Found')	text/html	date:Mon,%2028%20Dec%202020%2012:09:01%20GMT	https://sabujcha-demo.myshopify.com/?preview_theme_id=78417002560	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/indexa5a5.html	(from https://sabujcha-demo.myshopify.com/)
17:39:01	146076/146076	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:09:02%20GMT	https://sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/products/1-new-and-sale-badge-product.html	(from https://sabujcha-demo.myshopify.com/)
17:39:02	111220/111220	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:09:02%20GMT	https://sabujcha-demo.myshopify.com/products/11-product-with-video	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/products/11-product-with-video.html	(from https://sabujcha-demo.myshopify.com/)
17:39:03	122880/122880	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:09:04%20GMT	https://sabujcha-demo.myshopify.com/products/demo-product-title-3	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/products/demo-product-title-3.html	(from https://sabujcha-demo.myshopify.com/)
17:39:04	125042/125042	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:09:05%20GMT	https://sabujcha-demo.myshopify.com/products/9-without-shortcode-product	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/products/9-without-shortcode-product.html	(from https://sabujcha-demo.myshopify.com/)
17:39:04	118154/118154	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:09:06%20GMT	https://sabujcha-demo.myshopify.com/products/8-countdown-product	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/products/8-countdown-product.html	(from https://sabujcha-demo.myshopify.com/)
17:39:06	215300/215300	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:09:06%20GMT	https://sabujcha-demo.myshopify.com/products/aliexpress-dropshipping-by-oberlo-cpy	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/products/aliexpress-dropshipping-by-oberlo-cpy.html	(from https://sabujcha-demo.myshopify.com/)
17:39:08	124667/124667	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:09:07%20GMT	https://sabujcha-demo.myshopify.com/products/demo-product-title-2	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/products/demo-product-title-2.html	(from https://sabujcha-demo.myshopify.com/)
17:39:09	131911/131911	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:09:10%20GMT	https://sabujcha-demo.myshopify.com/products/demo-product-title-1	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/products/demo-product-title-1.html	(from https://sabujcha-demo.myshopify.com/)
17:39:12	240009/240009	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:09:11%20GMT	https://sabujcha-demo.myshopify.com/products/dummy-text-for-title-1	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/products/dummy-text-for-title-1.html	(from https://sabujcha-demo.myshopify.com/)
17:39:17	120603/120603	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:09:12%20GMT	https://sabujcha-demo.myshopify.com/products/dummy-text-for-title-2	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/products/dummy-text-for-title-2.html	(from https://sabujcha-demo.myshopify.com/)
17:39:18	129546/129546	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2012:09:19%20GMT	https://sabujcha-demo.myshopify.com/products/dummy-text-for-title-3	C:/Users/Kdanb/OneDrive/Desktop/bnbHerbs/sabujcha-demo.myshopify.com/products/dummy-text-for-title-3.html	(from https://sabujcha-demo.myshopify.com/)
